"Id","Season","Week","SeasonType","NeutralSite","HomeId","HomeTeam","HomePoints","AwayId","AwayTeam","AwayPoints"
"401328646","2021","12","regular","false","50","Florida A&M","46","2065","Bethune-Cookman","21"
"401309642","2021","12","regular","false","2653","Troy","7","2026","App State","45"
"401282267","2021","12","regular","false","2636","UTSA","34","5","UAB","31"
"401282698","2021","12","regular","false","221","Pittsburgh","48","258","Virginia","38"
"401282770","2021","12","regular","false","120","Maryland","18","130","Michigan","59"
"401301049","2021","12","regular","false","202","Tulsa","44","218","Temple","10"
"401286298","2021","12","regular","false","2335","Liberty","14","309","Louisiana","42"
"401282141","2021","12","regular","false","142","Missouri","24","57","Florida","23"
"401287945","2021","12","regular","false","2628","TCU","31","2305","Kansas","28"
"401282695","2021","12","regular","false","152","NC State","41","183","Syracuse","17"
"401286293","2021","12","regular","false","2116","UCF","49","41","UConn","17"
"401282266","2021","12","regular","false","2638","UTEP","38","242","Rice","28"
"401309645","2021","12","regular","false","290","Georgia Southern","17","252","BYU","34"
"401309904","2021","12","regular","false","30","USC","33","26","UCLA","62"
"401328097","2021","12","regular","false","302","UC Davis","7","16","Sacramento State","27"
"401328010","2021","12","regular","false","2320","Lamar","6","2617","Stephen F. Austin","42"
"401328047","2021","12","regular","false","2502","Portland State","28","331","Eastern Washington","42"
"401287943","2021","12","regular","false","2306","Kansas State","10","239","Baylor","20"
"401309900","2021","12","regular","false","24","Stanford","11","25","California","41"
"401282262","2021","12","regular","false","2229","Florida International","7","249","North Texas","49"
"401282142","2021","12","regular","false","2579","South Carolina","21","2","Auburn","17"
"401327976","2021","12","regular","false","2627","Tarleton State","24","2110","Central Arkansas","3"
"401309901","2021","12","regular","false","254","Utah","38","2483","Oregon","7"
"401282694","2021","12","regular","false","2390","Miami","38","259","Virginia Tech","26"
"401282143","2021","12","regular","false","2633","Tennessee","60","6","South Alabama","14"
"401282139","2021","12","regular","false","145","Ole Miss","31","238","Vanderbilt","17"
"401287946","2021","12","regular","false","2641","Texas Tech","0","197","Oklahoma State","23"
"401310750","2021","12","regular","false","328","Utah State","17","2751","Wyoming","44"
"401328037","2021","12","regular","false","13","Cal Poly","21","2464","Northern Arizona","45"
"401327987","2021","12","regular","false","3101","Utah Tech","24","2623","Missouri State","55"
"401282138","2021","12","regular","false","99","LSU","27","2433","UL Monroe","14"
"401310748","2021","12","regular","false","68","Boise State","37","167","New Mexico","0"
"401309902","2021","12","regular","false","204","Oregon State","24","9","Arizona State","10"
"401310749","2021","12","regular","false","62","Hawai'i","50","36","Colorado State","45"
"401309594","2021","13","regular","false","2459","Northern Illinois","21","2711","Western Michigan","42"
"401309593","2021","13","regular","false","2050","Ball State","20","2084","Buffalo","3"
"401328625","2021","13","regular","false","2011","Alabama State","43","2657","Tuskegee","9"
"401310757","2021","13","regular","false","23","San José State","9","278","Fresno State","40"
"401282151","2021","13","regular","false","344","Mississippi State","21","145","Ole Miss","31"
"401309595","2021","13","regular","false","2117","Central Michigan","31","2199","Eastern Michigan","10"
"401310753","2021","13","regular","false","21","San Diego State","27","68","Boise State","16"
"401287952","2021","13","regular","false","251","Texas","22","2306","Kansas State","17"
"401309596","2021","13","regular","false","189","Bowling Green","21","195","Ohio","10"
"401310755","2021","13","regular","false","167","New Mexico","10","328","Utah State","35"
"401282761","2021","13","regular","false","158","Nebraska","21","2294","Iowa","28"
"401282274","2021","13","regular","false","5","UAB","42","2638","UTEP","25"
"401301050","2021","13","regular","false","2116","UCF","17","58","South Florida","13"
"401301051","2021","13","regular","false","151","East Carolina","13","2132","Cincinnati","35"
"401309648","2021","13","regular","false","6","South Alabama","21","324","Coastal Carolina","27"
"401282145","2021","13","regular","false","8","Arkansas","34","142","Missouri","17"
"401310752","2021","13","regular","false","2005","Air Force","48","2439","UNLV","14"
"401309906","2021","13","regular","false","254","Utah","28","38","Colorado","13"
"401287949","2021","13","regular","false","66","Iowa State","48","2628","TCU","14"
"401282699","2021","13","regular","false","152","NC State","34","153","North Carolina","30"
"401309905","2021","13","regular","false","264","Washington","13","265","Washington State","40"
"401308842","2021","13","regular","false","2309","Kent State","48","193","Miami (OH)","47"
"401286299","2021","13","regular","false","2335","Liberty","16","349","Army","31"
"401287948","2021","13","regular","false","239","Baylor","27","2641","Texas Tech","24"
"401301052","2021","13","regular","false","41","UConn","17","248","Houston","45"
"401309597","2021","13","regular","false","2649","Toledo","49","2006","Akron","14"
"401282766","2021","13","regular","false","164","Rutgers","16","120","Maryland","40"
"401282700","2021","13","regular","false","103","Boston College","10","154","Wake Forest","41"
"401282781","2021","13","regular","false","130","Michigan","42","194","Ohio State","27"
"401301054","2021","13","regular","false","218","Temple","14","2426","Navy","38"
"401282147","2021","13","regular","false","57","Florida","24","52","Florida State","21"
"401282148","2021","13","regular","false","59","Georgia Tech","0","61","Georgia","45"
"401389032","2021","13","regular","false","107","Holy Cross","13","2529","Sacred Heart","10"
"401282701","2021","13","regular","false","150","Duke","10","2390","Miami","47"
"401388894","2021","13","regular","false","2222","Ferris State","54","125","Grand Valley State University","20"
"401388893","2021","13","regular","false","2075","Bowie State","13","2444","Newberry","10"
"401388892","2021","13","regular","false","2974","Shepherd","38","587","Notre Dame College","34"
"401388890","2021","13","regular","false","2315","Kutztown University","10","2441","New Haven","7"
"401282271","2021","13","regular","false","242","Rice","35","2348","Louisiana Tech","31"
"401388891","2021","13","regular","false","2673","Valdosta State","66","2698","West Georgia","35"
"401389036","2021","13","regular","false","338","Kennesaw State","48","2166","Davidson","21"
"401282273","2021","13","regular","false","249","North Texas","45","2636","UTSA","23"
"401388897","2021","13","regular","false","2025","Angelo State","20","2438","Nebraska-Kearney","7"
"401282268","2021","13","regular","false","295","Old Dominion","56","2429","Charlotte","34"
"401388896","2021","13","regular","false","2264","Harding University","9","138","Northwest Missouri St","28"
"401309649","2021","13","regular","false","2247","Georgia State","37","2653","Troy","10"
"401309647","2021","13","regular","false","2032","Arkansas State","22","326","Texas State","24"
"401309646","2021","13","regular","false","2026","App State","27","290","Georgia Southern","3"
"401286306","2021","13","regular","false","166","New Mexico State","44","113","Massachusetts","27"
"401388895","2021","13","regular","false","2146","Colorado School Of Mines","55","132","Bemidji State","6"
"401310756","2021","13","regular","false","2751","Wyoming","14","62","Hawai'i","38"
"401282269","2021","13","regular","false","2572","Southern Miss","37","2229","Florida International","17"
"401328676","2021","13","regular","false","2504","Prairie View A&M","19","2400","Mississippi Valley State","24"
"401389033","2021","13","regular","false","2571","South Dakota State","56","302","UC Davis","24"
"401389030","2021","13","regular","false","2916","Incarnate Word","35","2617","Stephen F. Austin","28"
"401282722","2021","13","regular","false","356","Illinois","47","77","Northwestern","14"
"401282146","2021","13","regular","false","2","Auburn","22","333","Alabama","24"
"401309908","2021","13","regular","false","2483","Oregon","38","204","Oregon State","29"
"401282753","2021","13","regular","false","2509","Purdue","44","84","Indiana","7"
"401282785","2021","13","regular","false","127","Michigan State","30","213","Penn State","27"
"401282272","2021","13","regular","false","276","Marshall","21","98","Western Kentucky","53"
"401282153","2021","13","regular","false","2633","Tennessee","45","238","Vanderbilt","21"
"401282703","2021","13","regular","false","258","Virginia","24","259","Virginia Tech","29"
"401309909","2021","13","regular","false","9","Arizona State","38","12","Arizona","15"
"401389035","2021","13","regular","false","331","Eastern Washington","19","2460","Northern Iowa","9"
"401282794","2021","13","regular","false","135","Minnesota","23","275","Wisconsin","13"
"401309650","2021","13","regular","false","309","Louisiana","21","2433","UL Monroe","16"
"401301055","2021","13","regular","false","2567","SMU","31","202","Tulsa","34"
"401389031","2021","13","regular","false","2623","Missouri State","31","2630","UT Martin","32"
"401328666","2021","13","regular","true","2755","Grambling","29","2582","Southern","26"
"401389037","2021","13","regular","false","233","South Dakota","10","79","Southern Illinois","22"
"401287950","2021","13","regular","false","2305","Kansas","28","277","West Virginia","34"
"401282270","2021","13","regular","false","2226","Florida Atlantic","17","2393","Middle Tennessee","27"
"401389034","2021","13","regular","false","2545","SE Louisiana","38","50","Florida A&M","14"
"401282150","2021","13","regular","false","99","LSU","27","245","Texas A&M","24"
"401282149","2021","13","regular","false","97","Louisville","21","96","Kentucky","52"
"401282702","2021","13","regular","false","183","Syracuse","14","221","Pittsburgh","31"
"401282152","2021","13","regular","false","2579","South Carolina","0","228","Clemson","30"
"401301053","2021","13","regular","false","235","Memphis","33","2655","Tulane","28"
"401287951","2021","13","regular","false","197","Oklahoma State","37","201","Oklahoma","33"
"401282711","2021","13","regular","false","24","Stanford","14","87","Notre Dame","45"
"401310754","2021","13","regular","false","36","Colorado State","10","2440","Nevada","52"
"401309910","2021","13","regular","false","30","USC","31","252","BYU","35"
"401309907","2021","13","regular","false","26","UCLA","42","25","California","14"
"401389821","2021","14","regular","false","222","Villanova","21","107","Holy Cross","16"
